4,16,25,19,2,6,21,29,20,18,22006.0,6.674699999999999,4.307600000000002,0.5182899999999999,7.533000000000001
4,16,25,15,2,13,21,29,20,18,22097.0,6.825899999999996,4.406600000000001,0.5288100000000002,7.621
4,16,25,15,10,11,21,29,20,18,22097.0,6.658300000000002,4.3109,0.5283899999999999,7.589999999999998
4,16,25,19,5,1,21,29,20,18,22159.0,6.550699999999998,4.2434,0.5258700000000001,7.619000000000002
4,16,25,15,10,6,21,29,20,18,22036.0,6.744700000000001,4.319400000000001,0.5385700000000002,7.660000000000001
4,16,26,19,2,6,21,29,20,18,22128.0,3.0966000000000005,2.0292000000000003,0.25006000000000006,3.676
4,16,25,15,2,1,21,29,20,18,21915.0,6.719200000000002,4.348299999999999,0.5236900000000001,7.623000000000004
4,16,25,15,10,3,21,29,20,18,21915.0,6.726299999999999,4.3112,0.5216100000000001,7.552999999999999
4,16,26,19,2,3,21,29,20,18,22250.0,6.674100000000001,4.3117,0.53458,7.883000000000001
4,16,26,19,5,6,21,29,20,18,22128.0,3.1538999999999997,1.9592000000000005,0.24153000000000002,3.5140000000000007
4,16,25,15,10,9,21,29,20,18,22036.0,6.6975,4.2812,0.52746,7.406000000000003
4,16,26,19,10,3,21,29,20,18,22036.0,6.442399999999999,4.169800000000001,0.50329,7.556000000000001
4,16,25,15,5,7,21,29,20,18,22036.0,6.7994,4.335700000000001,0.5339200000000001,7.6339999999999995
4,16,25,15,2,11,21,29,20,18,22128.0,3.0611,1.9608999999999999,0.24490000000000003,3.5260000000000007
4,16,25,15,5,11,21,29,20,18,22036.0,6.646700000000001,4.290800000000001,0.5253400000000001,7.474000000000002
4,16,26,19,5,13,21,29,20,18,22128.0,3.0766,2.0071999999999997,0.24401000000000006,3.4730000000000003
4,16,26,15,10,9,21,29,20,18,22220.0,6.588199999999997,4.275399999999999,0.52366,7.531000000000002
4,16,26,19,5,3,21,29,20,18,21915.0,6.5621,4.2739,0.51945,7.623000000000001
4,16,26,15,5,7,21,29,20,18,22220.0,6.779699999999997,4.330400000000002,0.5342199999999998,7.478999999999999
4,16,26,15,2,6,21,29,20,18,22067.0,6.706600000000003,4.331,0.53251,7.661999999999998
4,16,26,15,2,6,21,29,20,18,22159.0,6.736800000000001,4.289999999999999,0.5268200000000002,7.580000000000003
4,16,26,19,10,11,21,29,20,18,21975.0,6.670799999999998,4.3325,0.5184,7.360999999999999
4,16,26,19,10,1,21,29,20,18,22189.0,6.670399999999998,4.2192,0.5155400000000001,7.434000000000001
4,16,25,19,10,6,21,29,20,18,22128.0,3.5359000000000003,2.2471,0.27864,4.059
4,16,26,19,5,6,21,29,20,18,22189.0,6.6086,4.314799999999998,0.5179599999999998,7.342000000000002
4,16,25,19,5,13,21,29,20,18,21884.0,6.6518,4.294600000000001,0.52207,7.551000000000002
4,16,26,19,5,6,21,29,20,18,22036.0,6.730600000000001,4.303699999999999,0.52492,7.595000000000002
4,16,25,15,2,9,21,29,20,18,22097.0,6.457899999999999,4.166300000000001,0.5085400000000001,7.368000000000002
4,16,26,19,2,6,21,29,20,18,22250.0,6.4232999999999985,4.012099999999999,0.4950200000000001,7.1030000000000015
4,16,26,19,5,3,21,29,20,18,21975.0,6.5675,4.2313,0.51891,7.635000000000001
4,16,25,19,5,3,21,29,20,18,21884.0,6.651999999999999,4.262600000000001,0.5242100000000001,7.732
4,16,26,15,5,6,21,29,20,18,21884.0,6.642800000000001,4.245800000000001,0.50966,7.294000000000001
4,16,26,15,2,13,21,29,20,18,22159.0,6.632999999999998,4.269100000000001,0.51808,7.6200000000000045
4,16,25,15,2,6,21,29,20,18,22250.0,6.4686,4.258600000000001,0.5221,7.501000000000001
4,16,25,15,5,9,21,29,20,18,22128.0,3.0548000000000006,1.9349,0.24513999999999997,3.5660000000000003
4,16,25,19,2,9,21,29,20,18,22006.0,6.808499999999998,4.374,0.5267999999999998,7.693000000000002
4,16,26,19,10,11,21,29,20,18,22189.0,6.9266000000000005,4.435100000000001,0.5282199999999998,7.672000000000005
4,16,25,19,2,11,21,29,20,18,22159.0,6.679000000000002,4.3332,0.5297000000000002,7.5329999999999995
4,16,25,15,10,3,21,29,20,18,21975.0,6.7911,4.409399999999999,0.5383799999999999,7.701000000000002
4,16,26,15,5,13,21,29,20,18,22159.0,6.596499999999999,4.2432,0.52118,7.631
4,16,26,15,10,3,21,29,20,18,22159.0,6.587699999999998,4.231699999999999,0.5070599999999998,7.45
4,16,25,15,10,6,21,29,20,18,22097.0,6.691799999999997,4.3343,0.5265999999999998,7.579000000000003
4,16,26,15,10,13,21,29,20,18,22220.0,6.7315999999999985,4.263799999999999,0.52405,7.49
4,16,25,19,5,13,21,29,20,18,22159.0,6.6326,4.342,0.5334700000000001,7.755999999999998
4,16,25,15,5,3,21,29,20,18,22097.0,6.850100000000002,4.401400000000001,0.5407600000000002,7.787999999999998
4,16,25,19,5,9,21,29,20,18,22006.0,6.774000000000001,4.3241,0.52986,7.734000000000002
4,16,25,19,5,1,21,29,20,18,22128.0,3.4684000000000004,2.2653999999999996,0.2788399999999999,4.037000000000001
4,16,26,15,5,7,21,29,20,18,21884.0,6.5792,4.251899999999999,0.52732,7.565000000000002
4,16,25,19,5,3,21,29,20,18,22128.0,3.6374999999999993,2.3446000000000007,0.28744000000000003,4.119000000000001
4,16,26,19,2,9,21,29,20,18,22189.0,6.624899999999997,4.214099999999999,0.51717,7.466000000000001
4,16,26,19,2,11,21,29,20,18,22036.0,6.6697,4.2532000000000005,0.52747,7.6290000000000004
4,16,25,19,5,7,21,29,20,18,22128.0,3.6526000000000014,2.3195000000000006,0.28289000000000003,3.976
4,16,25,19,10,3,21,29,20,18,22006.0,6.7973,4.3077,0.5306200000000001,7.6640000000000015
4,16,26,19,5,9,21,29,20,18,22036.0,6.6495,4.2789,0.5282800000000001,7.675000000000004
4,16,26,19,5,7,21,29,20,18,22128.0,3.1997999999999993,2.0373,0.24703999999999998,3.528
4,16,26,15,5,13,21,29,20,18,22067.0,6.7305,4.1858,0.5245299999999999,7.451000000000001
4,16,25,19,2,13,21,29,20,18,21946.0,6.7395,4.331099999999999,0.52665,7.595000000000003
4,16,26,19,10,7,21,29,20,18,22036.0,6.656999999999998,4.349000000000001,0.52849,7.607000000000003
4,16,25,15,5,11,21,29,20,18,22189.0,6.6901,4.2305,0.5166499999999999,7.441
4,16,25,15,5,7,21,29,20,18,22189.0,6.856999999999999,4.289599999999999,0.52978,7.816000000000002
4,16,26,15,10,3,21,29,20,18,21884.0,6.6684,4.200900000000001,0.5188,7.513000000000002
4,16,26,15,2,9,21,29,20,18,22006.0,6.564299999999999,4.2479,0.5213700000000002,7.505999999999999
4,16,26,15,2,1,21,29,20,18,22128.0,3.6118,2.2995,0.28227000000000013,4.048
4,16,26,15,5,6,21,29,20,18,22159.0,6.448199999999998,4.119299999999998,0.50777,7.480000000000004
4,16,25,15,10,9,21,29,20,18,22250.0,6.634599999999997,4.2171,0.51518,7.394
4,16,25,19,10,3,21,29,20,18,21884.0,6.801900000000001,4.343299999999999,0.5378799999999999,7.4799999999999995
4,16,26,19,2,3,21,29,20,18,21975.0,6.561899999999999,4.267999999999999,0.5139500000000001,7.420000000000002
4,16,26,19,2,13,21,29,20,18,21975.0,6.944899999999999,4.389099999999999,0.5366099999999999,7.483999999999999
4,16,26,19,2,1,21,29,20,18,22036.0,6.542899999999998,4.1676,0.51239,7.269000000000001
4,16,26,15,10,9,21,29,20,18,22159.0,6.8435999999999995,4.301400000000001,0.5397299999999999,7.645000000000002
4,16,26,19,10,3,21,29,20,18,22250.0,6.680599999999998,4.3186,0.5272499999999999,7.4730000000000025
4,16,25,19,2,9,21,29,20,18,21946.0,6.702799999999999,4.308299999999998,0.5275900000000001,7.585000000000002
4,16,25,19,2,6,21,29,20,18,22220.0,6.5528,4.280099999999999,0.5274,7.568000000000002
4,16,26,19,10,7,21,29,20,18,22128.0,2.990200000000001,1.9542000000000002,0.23674,3.402
4,16,26,15,2,7,21,29,20,18,21884.0,6.694399999999995,4.247099999999999,0.51824,7.4140000000000015
4,16,26,15,5,1,21,29,20,18,22220.0,6.616599999999997,4.2791,0.5196400000000001,7.355
4,16,25,15,5,7,21,29,20,18,21975.0,6.6786,4.3184000000000005,0.5297699999999999,7.719000000000002
4,16,26,19,5,11,21,29,20,18,22189.0,6.531899999999999,4.2141,0.50947,7.447
4,16,25,19,2,13,21,29,20,18,22006.0,6.5032999999999985,4.1899,0.5167100000000001,7.543000000000002
4,16,25,15,5,13,21,29,20,18,22250.0,6.536199999999999,4.218799999999999,0.51563,7.438000000000003
4,16,25,19,5,6,21,29,20,18,22067.0,6.6343,4.295599999999999,0.5279400000000001,7.563000000000001
4,16,25,15,10,1,21,29,20,18,22036.0,6.6241,4.261500000000001,0.5307999999999999,7.834000000000001
4,16,26,19,5,6,21,29,20,18,22250.0,6.608099999999997,4.355200000000001,0.5228499999999998,7.583000000000001
4,16,25,19,5,7,21,29,20,18,21946.0,6.5895,4.1813,0.5112300000000001,7.631000000000004
4,16,26,19,2,3,21,29,20,18,22097.0,6.592200000000001,4.250100000000001,0.5240000000000001,7.726000000000002
4,16,26,19,2,7,21,29,20,18,22036.0,6.424199999999998,4.155100000000001,0.5140399999999999,7.546000000000001
4,16,25,15,2,6,21,29,20,18,22189.0,6.7653,4.287600000000001,0.52428,7.617000000000003
4,16,26,19,10,9,21,29,20,18,22250.0,6.528000000000002,4.2246,0.5146,7.433000000000004
4,16,26,19,10,1,21,29,20,18,21975.0,6.775600000000001,4.252199999999999,0.5212100000000001,7.432000000000001
4,16,25,15,10,7,21,29,20,18,22097.0,6.594099999999999,4.318600000000001,0.5194599999999999,7.426000000000004
4,16,25,19,5,11,21,29,20,18,21884.0,6.599300000000001,4.213300000000001,0.5142,7.572
4,16,25,19,5,9,21,29,20,18,21884.0,6.855200000000001,4.353299999999999,0.5267400000000002,7.621000000000002
4,16,25,15,5,3,21,29,20,18,22250.0,6.7575999999999965,4.382200000000001,0.5406200000000001,7.812
4,16,25,15,5,1,21,29,20,18,22097.0,6.6677,4.289000000000001,0.5251100000000002,7.531000000000001
4,16,25,19,10,6,21,29,20,18,21946.0,6.5445,4.206399999999999,0.5135799999999999,7.619999999999999
4,16,26,15,5,9,21,29,20,18,21946.0,6.657100000000001,4.2901,0.5324800000000001,7.658000000000001
4,16,25,15,10,13,21,29,20,18,22189.0,6.5582,4.185599999999998,0.51584,7.574999999999998
4,16,26,15,5,3,21,29,20,18,21884.0,6.7688999999999995,4.334700000000001,0.53027,7.624000000000002
4,16,26,15,2,13,21,29,20,18,22067.0,6.5638000000000005,4.184999999999999,0.5059899999999999,7.306000000000001
4,16,26,15,2,6,21,29,20,18,22128.0,3.5325,2.2291000000000003,0.27575000000000005,3.9820000000000007
4,16,26,15,2,7,21,29,20,18,22220.0,6.7791999999999994,4.418000000000002,0.5420800000000002,7.903000000000001
4,16,25,19,2,11,21,29,20,18,22067.0,6.430399999999998,4.211299999999999,0.5076200000000001,7.443000000000003
4,16,26,15,2,7,21,29,20,18,22067.0,6.824,4.428200000000001,0.5237999999999999,7.582999999999999
4,16,26,15,2,6,21,29,20,18,21946.0,6.490699999999999,4.303700000000001,0.52017,7.589000000000002
4,16,25,19,2,1,21,29,20,18,22067.0,6.744100000000001,4.303399999999999,0.53108,7.702000000000002
4,16,26,15,5,3,21,29,20,18,22128.0,3.5002,2.3189,0.28544,4.188000000000001
4,16,25,19,2,9,21,29,20,18,22159.0,6.695500000000002,4.3504999999999985,0.5202999999999998,7.463000000000003
4,16,25,19,10,11,21,29,20,18,22006.0,6.807600000000001,4.451899999999999,0.5355,7.687000000000003
4,16,26,15,5,11,21,29,20,18,21884.0,6.5676000000000005,4.275799999999999,0.5199900000000002,7.6000000000000005
4,16,26,19,10,3,21,29,20,18,22097.0,6.5733999999999995,4.304900000000001,0.522,7.702000000000002
4,16,26,15,5,11,21,29,20,18,22067.0,6.6902,4.3725000000000005,0.5336099999999998,7.613000000000001
4,16,26,19,5,1,21,29,20,18,22128.0,3.008900000000001,1.9841000000000002,0.23582000000000003,3.4610000000000007
4,16,25,19,5,1,21,29,20,18,22006.0,6.791900000000002,4.3261,0.5185100000000001,7.548000000000001
4,16,26,19,5,13,21,29,20,18,21975.0,6.665000000000001,4.300500000000001,0.52183,7.324000000000002
4,16,25,19,10,6,21,29,20,18,22067.0,6.506399999999999,4.183000000000002,0.51032,7.402000000000001
4,16,25,15,10,9,21,29,20,18,22128.0,3.2370000000000005,2.0921,0.25944,3.7250000000000014
4,16,26,15,10,7,21,29,20,18,22128.0,3.5234999999999994,2.2803999999999998,0.2761100000000001,3.991000000000001
4,16,25,19,5,6,21,29,20,18,22128.0,3.6260999999999997,2.3116999999999996,0.2787800000000001,4.002000000000001
4,16,26,19,5,3,21,29,20,18,22250.0,6.5044,4.189,0.50969,7.413000000000003
4,16,25,19,10,1,21,29,20,18,21946.0,6.658399999999998,4.294499999999999,0.52165,7.424000000000003
4,16,25,15,5,1,21,29,20,18,21975.0,6.648899999999998,4.361800000000002,0.5334599999999999,7.646000000000001
4,16,25,15,5,3,21,29,20,18,21915.0,6.574999999999999,4.239800000000001,0.51353,7.556000000000003
4,16,26,19,2,6,21,29,20,18,22097.0,6.557299999999998,4.279999999999999,0.5167900000000001,7.7010000000000005
4,16,26,19,2,7,21,29,20,18,22128.0,2.941900000000001,1.8967000000000003,0.22802999999999998,3.337000000000001
4,16,26,19,2,6,21,29,20,18,21975.0,6.533600000000001,4.286600000000001,0.52236,7.598000000000003
4,16,25,15,10,9,21,29,20,18,21915.0,6.579999999999997,4.3020000000000005,0.5254,7.763000000000004
4,16,26,19,2,7,21,29,20,18,22189.0,6.887500000000001,4.400700000000002,0.5424399999999998,7.692000000000002
4,16,26,19,10,9,21,29,20,18,22128.0,2.942800000000001,1.9691,0.23579,3.4250000000000007
4,16,26,19,10,9,21,29,20,18,21975.0,6.6411,4.189500000000001,0.52737,7.741000000000001
4,16,25,15,2,6,21,29,20,18,21975.0,6.627700000000001,4.3195,0.53499,7.562000000000004
4,16,26,15,10,6,21,29,20,18,22220.0,6.7463000000000015,4.2257,0.5167400000000002,7.544999999999999
4,16,25,15,10,3,21,29,20,18,22250.0,6.303399999999999,4.0183,0.49649999999999994,7.189000000000001
4,16,25,19,5,13,21,29,20,18,21946.0,6.684099999999999,4.284300000000001,0.52546,7.667
4,16,26,19,2,9,21,29,20,18,21975.0,6.792799999999999,4.392500000000001,0.5287,7.536000000000001
4,16,25,19,5,11,21,29,20,18,22006.0,6.5196,4.183999999999999,0.5156700000000001,7.413000000000003
4,16,26,19,2,13,21,29,20,18,22097.0,6.790300000000001,4.280800000000002,0.5314300000000002,7.681000000000003
4,16,26,19,5,1,21,29,20,18,22097.0,6.420999999999998,4.158099999999999,0.5048100000000002,7.371000000000001
4,16,26,19,5,3,21,29,20,18,22036.0,6.5678,4.264800000000001,0.5180000000000001,7.426000000000003
4,16,25,15,2,7,21,29,20,18,22189.0,6.7056000000000004,4.4705,0.5325399999999999,7.646000000000001
4,16,26,15,10,9,21,29,20,18,21946.0,6.429199999999999,4.2688999999999995,0.51847,7.675000000000002
4,16,25,15,10,1,21,29,20,18,22128.0,3.0257000000000005,1.974,0.24289000000000002,3.33
4,16,25,19,10,3,21,29,20,18,22220.0,6.6485999999999965,4.300199999999999,0.5284000000000002,7.795000000000002
4,16,26,19,5,7,21,29,20,18,22189.0,6.927199999999998,4.379000000000001,0.5304700000000002,7.584000000000003
4,16,25,19,10,7,21,29,20,18,21884.0,6.730199999999996,4.3818,0.52522,7.672000000000001
4,16,26,15,5,13,21,29,20,18,22220.0,6.740600000000002,4.366199999999999,0.5348099999999999,7.663000000000005
4,16,26,19,5,13,21,29,20,18,22250.0,6.8279000000000005,4.375000000000001,0.53569,7.643000000000003
4,16,26,15,5,11,21,29,20,18,22159.0,6.718699999999999,4.307100000000001,0.5226499999999997,7.595000000000001
4,16,25,19,2,11,21,29,20,18,22220.0,6.670400000000001,4.2776,0.5201899999999999,7.473999999999998
4,16,26,15,5,9,21,29,20,18,22067.0,6.578300000000002,4.255200000000001,0.5256500000000001,7.5070000000000014
4,16,26,19,10,9,21,29,20,18,22097.0,6.620299999999999,4.239500000000002,0.5298,7.673000000000005
4,16,26,19,10,13,21,29,20,18,21975.0,6.707599999999999,4.2198,0.52012,7.563000000000001
4,16,25,19,2,9,21,29,20,18,21884.0,6.745499999999999,4.2857,0.52113,7.580000000000002
4,16,26,15,5,1,21,29,20,18,21884.0,6.600600000000001,4.280200000000001,0.51947,7.431000000000001
4,16,26,15,2,7,21,29,20,18,22128.0,3.5501,2.2194,0.27099,3.8160000000000007
4,16,25,15,5,9,21,29,20,18,22036.0,6.677100000000001,4.3962,0.53811,7.801000000000004
4,16,25,15,2,1,21,29,20,18,22097.0,6.7854,4.438100000000002,0.5421199999999999,7.800000000000002
4,16,26,15,2,9,21,29,20,18,21946.0,6.628999999999997,4.334200000000001,0.5267,7.560999999999998
4,16,25,15,5,9,21,29,20,18,21915.0,6.5597,4.256800000000002,0.51554,7.462000000000003
4,16,25,19,2,1,21,29,20,18,22159.0,6.630399999999999,4.2481,0.5188499999999998,7.46
4,16,26,19,10,13,21,29,20,18,22250.0,6.927899999999999,4.379300000000002,0.52698,7.549
4,16,26,19,10,11,21,29,20,18,22097.0,6.320699999999997,4.159899999999999,0.50622,7.335000000000001
4,16,26,19,10,7,21,29,20,18,22250.0,6.802799999999998,4.3774,0.5446400000000002,7.915000000000002
4,16,25,19,10,7,21,29,20,18,22220.0,6.4354000000000005,4.202900000000001,0.50884,7.296000000000005
4,16,26,15,10,9,21,29,20,18,22067.0,6.4228,4.2117,0.5133599999999999,7.435000000000002
4,16,25,15,5,6,21,29,20,18,21915.0,6.550300000000001,4.2547000000000015,0.5227600000000001,7.664000000000003
4,16,25,15,10,7,21,29,20,18,22128.0,3.1885999999999997,2.0464000000000007,0.24452000000000007,3.523
4,16,26,19,2,3,21,29,20,18,21915.0,6.614899999999999,4.228100000000001,0.5216100000000002,7.636000000000004
4,16,25,19,5,11,21,29,20,18,22159.0,6.7049,4.292999999999999,0.52537,7.594999999999999
4,16,26,19,2,7,21,29,20,18,21915.0,6.625199999999999,4.3137,0.5310800000000001,7.660000000000003
4,16,25,15,2,9,21,29,20,18,21975.0,6.816700000000001,4.340300000000002,0.5316400000000001,7.533
4,16,26,19,2,1,21,29,20,18,22189.0,6.6531,4.3229,0.5197500000000002,7.567000000000001
4,16,25,15,10,3,21,29,20,18,22097.0,6.379199999999999,4.077299999999999,0.4950599999999999,7.197000000000002
4,16,26,15,10,7,21,29,20,18,21884.0,6.705499999999999,4.3359,0.5198,7.469000000000001
4,16,26,19,5,9,21,29,20,18,22189.0,6.873700000000001,4.311400000000002,0.5324900000000001,7.5100000000000025
4,16,25,15,5,6,21,29,20,18,22250.0,6.8065000000000015,4.3778999999999995,0.53423,7.698000000000002
4,16,25,19,10,13,21,29,20,18,21884.0,6.528699999999999,4.273500000000001,0.51827,7.630000000000001
4,16,26,19,10,11,21,29,20,18,22250.0,6.643099999999999,4.2709,0.51779,7.407000000000004
4,16,26,15,2,1,21,29,20,18,22067.0,6.615699999999999,4.240099999999999,0.51818,7.338
4,16,25,19,2,3,21,29,20,18,21884.0,6.654099999999999,4.349999999999999,0.53078,7.8050000000000015
4,16,25,19,2,3,21,29,20,18,22128.0,3.6141,2.3733,0.28818,4.172000000000001
4,16,26,15,2,3,21,29,20,18,22006.0,6.642199999999997,4.203700000000001,0.5143,7.202000000000002
4,16,25,19,10,11,21,29,20,18,21946.0,6.5433,4.2527,0.5119900000000001,7.492999999999999
4,16,26,15,2,9,21,29,20,18,22220.0,6.6051,4.320700000000003,0.52308,7.567000000000001
4,16,25,15,5,7,21,29,20,18,22250.0,6.836,4.394500000000002,0.5342200000000003,7.637000000000001
4,16,26,15,2,1,21,29,20,18,22220.0,6.642000000000002,4.3847000000000005,0.5241399999999999,7.520000000000003
4,16,25,15,2,7,21,29,20,18,21975.0,6.558400000000001,4.165799999999999,0.5170099999999999,7.600999999999998
4,16,25,19,10,13,21,29,20,18,21946.0,6.7305,4.2638,0.5307299999999999,7.812000000000004
4,16,25,19,10,11,21,29,20,18,22128.0,3.574500000000001,2.2358000000000002,0.27479999999999993,4.0120000000000005
4,16,26,19,10,6,21,29,20,18,22128.0,3.0939000000000005,1.9896999999999998,0.24476000000000006,3.5220000000000002
4,16,25,15,5,13,21,29,20,18,22036.0,6.6530999999999985,4.3882,0.52478,7.577000000000001
4,16,26,15,5,9,21,29,20,18,22220.0,6.4782,4.208499999999999,0.5163899999999999,7.520000000000003
4,16,25,19,10,7,21,29,20,18,21946.0,6.600399999999999,4.267400000000001,0.5259300000000001,7.528000000000001
4,16,26,15,10,1,21,29,20,18,22128.0,3.5693000000000006,2.297300000000001,0.2820800000000001,4.129
4,16,25,19,10,3,21,29,20,18,22128.0,3.518000000000001,2.3185000000000002,0.27810999999999986,3.9669999999999996
4,16,25,19,10,6,21,29,20,18,22220.0,6.543999999999996,4.166400000000001,0.51653,7.374000000000001
4,16,25,15,10,6,21,29,20,18,22250.0,6.790699999999998,4.3461,0.5337600000000002,7.470000000000003
4,16,25,19,5,3,21,29,20,18,21946.0,6.508199999999999,4.208000000000001,0.52135,7.593
4,16,25,15,10,1,21,29,20,18,22250.0,6.6399,4.2810000000000015,0.52453,7.607000000000002
4,16,25,19,10,6,21,29,20,18,22006.0,6.5536,4.174600000000001,0.52122,7.4630000000000045
4,16,26,19,5,3,21,29,20,18,22097.0,6.599999999999998,4.2315,0.51622,7.553000000000002
4,16,26,19,2,1,21,29,20,18,21915.0,6.573399999999999,4.233299999999999,0.5255000000000001,7.576000000000003
4,16,26,19,2,1,21,29,20,18,22250.0,6.665200000000002,4.2064,0.51604,7.417999999999999
4,16,26,15,10,13,21,29,20,18,22159.0,6.7574999999999985,4.354500000000001,0.52849,7.579000000000001
4,16,26,19,2,9,21,29,20,18,22036.0,6.484,4.1823,0.5070699999999999,7.3279999999999985
4,16,25,19,5,11,21,29,20,18,21946.0,6.8204,4.3767,0.5352300000000001,7.756000000000001
4,16,25,15,5,3,21,29,20,18,21975.0,6.623100000000001,4.3043000000000005,0.52536,7.6690000000000005
4,16,25,19,2,6,21,29,20,18,21884.0,6.769600000000002,4.3591,0.5269800000000001,7.669000000000002
4,16,26,19,5,13,21,29,20,18,22097.0,6.6251,4.290800000000001,0.52829,7.646000000000006
4,16,25,15,10,11,21,29,20,18,22189.0,6.452099999999997,4.2724,0.5126900000000001,7.518000000000003
4,16,26,19,10,13,21,29,20,18,22128.0,2.9951000000000003,2.0131,0.23893000000000003,3.512
4,16,25,19,10,9,21,29,20,18,21884.0,6.5127,4.2204,0.5174599999999999,7.363000000000001
4,16,26,19,5,9,21,29,20,18,22097.0,6.5099,4.1605,0.5081100000000001,7.372000000000002
4,16,26,19,5,3,21,29,20,18,22128.0,3.1426000000000003,1.9957000000000003,0.23845000000000005,3.344
4,16,25,15,10,9,21,29,20,18,21975.0,6.652799999999999,4.354,0.5206499999999998,7.525000000000002
4,16,25,15,10,6,21,29,20,18,22128.0,3.0601000000000007,1.9238,0.23929,3.41
4,16,25,15,10,6,21,29,20,18,21975.0,6.7281,4.3816,0.5374299999999999,7.838000000000001
4,16,25,15,5,1,21,29,20,18,22250.0,6.466499999999998,4.2280999999999995,0.5222300000000001,7.615999999999999
4,16,26,19,2,1,21,29,20,18,22097.0,6.466099999999996,4.150900000000001,0.5054399999999999,7.3290000000000015
4,16,25,15,2,9,21,29,20,18,22036.0,6.686300000000001,4.3574,0.5346100000000001,7.912000000000002
4,16,26,19,5,6,21,29,20,18,21975.0,6.871700000000001,4.434800000000001,0.5362199999999999,7.710999999999999
4,16,26,19,2,11,21,29,20,18,22097.0,6.823800000000002,4.3477999999999986,0.5293300000000001,7.572000000000003
4,16,25,19,5,3,21,29,20,18,22067.0,6.7727,4.367199999999999,0.5309900000000001,7.7070000000000025
4,16,26,19,2,9,21,29,20,18,22128.0,2.9630000000000005,1.9533,0.24799000000000002,3.6130000000000004
4,16,26,15,5,7,21,29,20,18,22128.0,3.5103999999999993,2.2677,0.27745999999999993,3.9660000000000006
4,16,25,19,10,11,21,29,20,18,22220.0,6.418199999999998,4.111799999999999,0.51247,7.443000000000003
4,16,26,19,10,11,21,29,20,18,22128.0,3.1916,2.0395999999999996,0.25117999999999996,3.479000000000001
